id,name,taxa_kind_id_name,description,col_id,eol_id,"Nome Italiano",Portamento,Altezza,"Tipo di vegetazione","Limite altitudinale inferiore","Limite altitudinale superiore","Inizio fioritura","Fine fioritura",Autore,Diffusione,"Ciclo riproduttivo","Forma biologica","Codifica numerica",Progressivo,Sinonimi
13831775,"Festuca spectabilis",Specie,"Senza stoloni. Fg. che in sez. trasv. presentano in corrispondenza a ciascun fascio un cordone scl-rench. sotto l'epidermide sup., quindi una zona di cellule ialine, poi il fascio vasc. ed un secondo cordone sclerench. fino all'epidermide inf. Piante densam. cespugliose formanti grossi ciuffi compatti, con fg. e f. eretti; culmo robusto, glabro e liscio. Fg. variabili. Pannocchia allungata (1-3 dm), generalm. stretta e Â± incurvata all'apice, con rami capillari; sp.tte 8-12 mm, generalm. 2-5flore; glume poco diseguali, di 3-7 e 5-8 mm rispett; lemma lungo 5-8 mm (compreso il breve mucrone eventualm. presente).<br /><br />Alpi Or., App. Lig.: R.<br /><br /><strong>Osserv.</strong> - Nella Val Rosandra Ã¨ pure segnalata <em>F. affinis</em> Boiss. et Heldr. in una var. cromica Kerner, che possiede fg. convoluto-cilindriche (non conduplicato-cilindriche come le sp. da {t4910} in poi!) con pilastri sclerench. continui dall'una all'altra faccia; essa Ã¨ stata pure distribuita in FI. It. Exs. n. 1418, tuttavia in questa zona si tratta probabilm. solo di una forma contratta di {t4908} (b). <em>F. affinis</em> Ã¨ pianta balcanica, diffusa dalla Grecia alla Dalmazia e Velebit. Del resto neppure St. Yves accetta l'indicazione di questa entitÃ  per il territorio italiano. Lo stesso St. Yves invece indica come area della subsp. (a) (= <em>F. spectabilis</em> subsp. eu-spectabilis var. genuina secondo la nomenclatura da lui adottata) anche Â«Helvetia, CorniolaÂ», il che toglierebbe il carattere endemico di questa sottospecie. PerÃ² non sono note localitÃ  precise, quindi queste indicazioni, benchÃ© non impossibili dal punto di vista fitogeografico, vanno probabilm. eliminate, oppure (quella relativa alla Carniola) riferite alla subsp. (b).<br /><br />Zolle pioniere su pietraie e macereti calc.<br /><br /><strong>Osserv.</strong> - Questo gruppo Ã¨ costituito da una serie di stirpi individuate principalmente dai caratteri fogliari, e con chiara vicarianza geografica; probabilmente esse meriterebbero di venire tutte trattate a livello specifico, perÃ², mancando ancora uno studio citotassonomico, questa sistemazione appare prematura. Molti problemi rimangono aperti ed uno studio dettagliato sarebbe assai opportuno. Oltre alle nostre specie, ancora <em>F. affinis</em> Boiss. et Heldr. in Grecia, <em>F. sclerophylla</em> Boiss. nel Caucaso ed Armenia, <em>F. carpathica</em> Dietr. sui Carpazi etc.",,5809595,,"Pianta perenne erbacea","6-12 dm","Ghiaioni calc, nella fascia collinare e montana",0,1800,Giugno,Luglio,,,,"H caesp",,,"(= F. sieberi Tausch; F. nemorosa [Pollich] Fritsch)"
26681774,"Festuca altissima",Specie,"Densam. cespugliosa; f. eretti, delicati, alla base avvolti da guaine indurite e persistenti. Fg. rigidette, con lamina larga 6-9(15) mm; ligula troncato-sfrangiata 1.5-2 mm; anat.: fasci lat. numerosi, ciascuno con un pilastro sclerench. Pannocchia ampia, ricca (1-2 dm), lassa, con rami inf. alla fine penduli; sp.tte 6-7 mm, 2-4flore; glume di 3.5 e 5 mm rispettivam.; lemma 5 mm, 3costato, con breve mucrone apicale, ma senza vera resta.<br /><br />Centro-Europ. - Subatlant.<br />Alpi, dalle Giulie alle Mariti., App. Sett., Abr.,",e914ebe33270356464ded90cc87aa968,5809624,,"Pianta perenne erbacea","6-12(16) dm","Faggete, piÃ¹ raram. in altri boschi montani dÃ¬ latif. e conifere. ",300,1800,Giugno,Luglio,,,,"H caesp",,,"(= F. sylvatica [Pollich] Vili.)"
7991773,"Festuca calabrica",Specie,"Culmi alla base con stoloni orizz. Fg. larghe 1-2 mm, generami, convolute sul bordo, con 9-11(19) fasci; ligula delle fg. sup. allungata, di 4-6 e fino a 10 mm; anat: in corrisp. a ciascun fascio un pilastro sclerench. continuo dall'epidermide sup. a quella inf. Sp.tte 10 mm, con glume di 7 ed 8 mm e lemma di 6.5 mm; antere aranciate 3.5 mm.<br /><br />Endem.<br />Napol. (M. Lattari, Capri), Avell, Basil, a Chiaromonte e M. La Spina, Cal. sul Pollino e M. Montea: R.",96e4339fdbad73c463ae1814bef40830,5809794,,"Pianta perenne erbacea","4-6 dm","Rupi e ghiaioni calc.",300,1500,Maggio,Luglio,,"Specie endemica",,"H caesp",,,
6611772,"Festuca pulchella",Specie,"Culmi gracili, eretti; cespuglietti lassi con rz. molto brevi. Fg. con lamina larga 1.5-4 mm, piana o alla fine un po' convoluta; guaine aperte nella metÃ  sup. o quasi completam. chiuse; ligula delle fg. inf. subnulla, nelle fg. sup. troncato-denticolata (1-2 mm); anat.: fasci generalm. numerosi (9-11 e fino a 19), almeno i maggiori in un pilastro sclerenchimatico. Pannocchia ampiam. piramidale o subcorimbosa, Â± incurvata, lunga 4-10 cm; sp.tte ovate, compresse sui lati (aspetto di una Poa\), 3-4 mm, 3-5flore; glume diseguali, di 4-5 e 5-5.5 mm rispett., lemmi 5-6 mm.<br /><br />Subendem. alpica (anche sul Giura).<br />Alpi Or. sulle Dolomiti: C; di qui irradia fino al Tonale e Gavia.<br /><br /><strong>Variab.</strong> - La subsp.pulchella ha culmi di 3-4 dm, fg. larghe fino a 4 mm, generalm. con 15-19 fasci, ciascuno inserito in un pilastro sclerenchimatico, e sp.tte spesso violacee: Ã¨ abbastanza rara nei pascoli magri, pendii erbosi e seslerieti. Nettam. distinta Ã¨ la subsp. jurana (Gren.) Mgf.-Dbg. (= var. angustifolia (Ducommun) Becherer, con culmi di 2-3 dm, fg. piÃ¹ sottili (2-3 mm) e spesso convolute, in sez. con generalm. 9-11 fasci, dei quali solo il centr. e 2 lat. inseriti in un pilastro sclerenchimatico continuo o talora incompleto e sp.tte di un verde-glauco: Ã¨ diffusa nei ghiaioni e macereti dolomitici. Per il suo aspetto generale {t4907} somiglia piÃ¹ ad una <em>Poa</em> che ad una <em>Festuca</em>.",2bd7c1bd254cbe4e15d1b5a20281ba74,5809835,,"Pianta perenne erbacea","2-4 dm","Pendii soleggiati (pref. calc).",1600,2600,Luglio,Agosto,,,,"H caesp",,,
16421771,"Festuca drymeja",Specie,"Simile a {t4902}, ma con stoloni epigei avvolti da squame; f. fogliosi fino all'inflor.; fg. glau-cescenti e sparsam. pelose di sopra (ma anat. come 4902); sp.tte Â± 3flore con glume di 3 e 4 mm rispett. e lemma di 5.5 mm, mutico, 5 costato.<br /><br />Medit.-Mont.<br />Abr., It. Merid, Sic: C; anche nel Cu-neese in V. Gesso.<br /><br /><strong>Variab.</strong> - Specie polimorfa: in aspetto tipico Ã¨ distribuita nell'Europa Sud-orient., di dove irradia fino in prossimitÃ  del nostro confine orientale (Tarnova). Nella Pen. ed in Sic. si presenta in popolazioni di taglia generato, maggiore, spesso con fg. a lamina molto larga, e glume largam. scariose sul bordo, che sono state descritte come F. exaitata Auct. FI. Ital. non Presi ( = F. montana subvar. exaitata Hackel) e probabilm. costituiscono una sottospecie distinta.",77586812f3dc11e8c79259f02d26d179,1114415,,"Pianta perenne erbacea","7-12 dm","Faggete ed altri boschi caducifogli.",500,1600,Giugno,Luglio,,,,"G rizh",,,"(= F. montana Bieb.)"
10451770,"Festuca pratensis",Gruppo,"F. eretti, robusti, glabri e lisci. Fg. piane, con lamina larga 3-8(10) mm e ligula generalm. assai ridotta; nervi numerosi (13-17 ben marcati e generalm, altri piÃ¹ sottili intercalati). Pannocchia allungata (1-2 dm) spesso un po' incurvata all'apice e Â± unilaterale; sp.tte 4-9flore; glume diseguali, di 3-4 e 4-5.5 mm rispettivam.; lemma 8-9(11) mm, nella parte apicale spesso formante un breve mucrone.<br /><br /><strong>Osserv.</strong> - Linneo aveva interpretato questo come un gruppo unitario, denominandolo F. elatior L., binomio che, non applicandosi a nessuna delle tre specie in particolare, deve essere abbandonato. In realtÃ  si tratta invece di un complesso eterogeneo, nel quale {t4904} Ã¨ diploide (2n = 14 + 1-parecchi cromosomi B), {t4905} esaploide (2n = 42) probabilm. di origine ibrida (un parente potrebbe essere {t4904}, per l'altro si Ã¨ pensato addirittura ad un <em>Lolium</em>, ma quest'ipotesi non pare confermata da ricerche recenti); {t4906} non Ã¨ nota dal punto di vista citotassonomico.<br /><br />In greco drymÃ³s (da drys = Quercia).",,,,"Pianta perenne erbacea","3-12 dm","Prati e boschi caducifogli.",,,,,,,,,,,"( = F. elatior L. nomen ambig.)"
12321769,"Festuca gigantea",Specie,"F. ascendente, robusto, spesso annerito ai nodi. Fg. con lamina piana, molle e pendula, larga 5-15 mm e lunga 2-3 dm; ligula troncata (1 mm o meno) con ampie orecchiette lat.; anat.: nervi numerosi, senza coste rilevate, ciascuno con un cordone sclerench. o raram. con un pilastro. Pannocchia ampia (2-4 dm), con rami inf. appaiati, penduti; sp.tte 5-7flore lunghe 10-11 mm; glume di 5 e 7 mm rispettivam.; lemma 6 mm con resta di 12-15 mm.<br /><br />Eurasiat.<br />Alpi, App. Sett. e Centr.: R; anche nell'It. Merid. (con lacune) e Cors., dalla Pad. quasi scomparsa.<br /><br /><strong>Confus.</strong> - Con {t5005}, che vive nello stesso ambiente, ma si distingue per la ligula piÃ¹ lunga, le sp.tte maggiori, i rami della pannocchia scabro-denticolati.",a9ba2adbd0fd5f84de38069eee3a471e,1115748,,"Pianta perenne erbacea","8-15 dm","Boschi umidi di latif. (soprattutto alneti) ed incolti umidi.",0,1500,Luglio,Agosto,,,,"H caesp",,,
9711768,"Festuca coerulescens",Specie,"Simile a {t4899}, ma tunica ingrossata, breve; ligula 0.5-0.8 mm omeno; anat.: fascio med. e 3-5 fasci lat. con pilastri sclerench. e coste arrotondate, 1-2 fasci marg. con cordoni sclerench.; pannocchia stretta, lineare, con rami pubescenti; glume 5-6 e 6-7 mm rispett.<br /><br />Orof. SW-Me-dit.<br />Sic: R; segnalata anche in Puglia (Canosa) e Basil, ma poco verosimile.",,5809780,,"Pianta perenne erbacea","2-1 dm","Pascoli aridi montani.",400,1500,Maggio,Giugno,,,,"H caesp",,,
5211767,"Festuca paniculata",Specie,"Densam. cespugliosa; culmi eretti, robusti, alla base circondati su 8-10 cm da una tunica di guaine secche persistenti, intere o poco sfibrate. Fg. con lamina piana di 2-3(4) mm, con nervi prominenti, glauche di sopra; ligula della fg. caulina sup. 2-3 mm, nelle fg. inf. piÃ¹ breve; anat.: fascio med. e 2-3 fasci lat. con pilastri sclerench. e coste rilevate, sclerench. inf. interrotto, 1 cordone per ogni fascio secondario. Pannocchia ampia, piramidata, alla frutt. inclinata, lunga 8-16 cm; rami glabri; sp.tte di 9(11) mm, generalm. 3-5flore, di un caratteristico giallo-bruno; glume poco diseguali 4.5-5 mm; lemma acuminato 7-8 mm con 5 nervi sporgenti.<br /><br />Medit.-Mont. (baricentro occid.).<br />Alpi, dalla Gamia alle Grigne e dalla Val Susa alla Lig., App. Seti e Centr. fino alla Morsica: R; forse sull'App. Lucano, Pollino e Sila. - Bibl.: Litar-diÃ¨re R. de, Portugalliae Ada Biol. 6: 113-116 (1949); Malik C, Beitr. Biol. PJÃŒ.42: 347-352 (1966).<br /><br /><strong>Nota</strong> - L'ecologia di {t4899} rimane finora un problema aperto: essa sembra chiaramente legata alle stazioni in pendio con esposizione meridionale e suolo blandam. acido, perÃ² ha distribuzione eminentem. discontinua, e manca da moltissimi luoghi nei quali queste condizioni si verificano. Sulle Alpi Or. {t4899} compare spesso sulle arenarie del Werfen oppure sugli strati di Raibl, entrambi substrati a debole aciditÃ ; nell'App. Centr. invece puÃ² presentarsi anche su calcare, ma dove il suolo Ã¨ profondo ed umificato (antico terreno di faggeta). Sulle Alpi sembra piÃ¹ comune sulle catene periferiche (forse per effetto della maggiore umiditÃ  atmosferica, oppure come conseguenza della glaciazione), perÃ² in qualche punto raggiunge le catene centrali (ad es. nel Tirolo Or. presso Kals); Ã¨ pianta gregaria, che spesso raggiunge una copertura totale o quasi del suolo. Molte zone montane nelle quali 4899 Ã¨ frequente sono importanti aree di alpeggio dei cavalli: forse esiste un legame diretto tra il pascolo equino e la comparsa di questa pianta?",a7397638f4423040d5b8df22315a4767,5809655,,"Pianta perenne erbacea","5-9 dm","Pendii aridi montani e subalpini.",800,2300,Giugno,Luglio,,,,"H caesp",,,"( = F. spadicea L.; F. aurea Lam.)"
22981766,"Vulpia membranacea",Specie,"Culmi solitari o fascicolati, generami, ginocchiato-ascendenti. Fg. con lamina larga 2-3 mm, ma generami, convoluto-cilindrica; ligula troncata (0.5-1 mm). Pannocchia breve (4-10 cm), regolarm. unilaterale (soprattutto dopo la fior.); sp.tte 3-9flore; gluma inf. ridotta ad una squama breve (0.5-2 mm), la sup. di 15-20 mm; lemma Â± 10 mm con resta di 10-15 mm.<br /><br />Medit.-Atl.<br />Su tutte le coste, dal Triest. alla Lig., Sic, Sard., Cors. ed Is. minori: C, ma localizz.",ca9fa9fec704cc2dd3b947dcaee954a6,5810370,,,"1-5 dm","Dune mariti. (lit).",,,Aprile,Giugno,,,Annuale,"T caesp",,,"(= V. fascÃ¬culata [ForsskÃ l] Fritsch; V. uni-glumis [Solander] Dumort.)"
7101765,"Vulpia muralis",Specie,"Simile a {t4896}, ma f. lungam. nudo in alto; glume come in 4897; resta lunga 2-3 volte la parte membranosa del lemma.<br /><br />Steno-Medit. Occid.<br />It. Merid, Sic, Sard. e Cors.: R.",066832ec34be44cc4b9306aca4637fd3,5810226,,,"1-5 dm","Incolti aridi, pascoli. ",0,1000,Aprile,Maggio,,,Annuale,"T caesp",,,"( = V. dertonensis [Ali.] Gola; V. myuros subsp. longearistata [Willk.] Hayek)"
4231764,"Vulpia bromoides",Specie,"Simile a {t4896}, ma f. lungam. nudo sotto la pannocchia; asse della pannocchia generalm. diritto; gluma inf. lunga la metÃ  del lemma, la sup. quasi eguale a questo; resta uguale o poco piÃ¹ lunga della parte membranosa del lemma.<br /><br />Paleotemp.<br />It. Sett., Centr. e Merid., con ampie lacune perÃ² forse dovute soltanto a mancanza di osservazioni; Sic, Sard. e Cors.: R.",649b61ad2940f19d7cc1aedadf2a7b44,1115253,,,"1-5 dm","Incolti aridi, pascoli.",0,1000,Aprile,Maggio,,,Annuale,"T caesp",,,"( = V. sciuroides [Roth] Gmelin)"
5781763,"Vulpia myuros",Specie,"F. fascicolati o solitari, ginocchiato-ascendenti, avvolti dalle fg. fino all'inflor. Fg. con lamina larga 2 mm, alla fior, generalm. convoluta; ligula subnulla (0.3-0.4 mm). Pannocchia spiciforme, lineare (1 X 8-20 cm), Â± unilaterale ed all'apice spesso un po' incurvata; sp.tte 8-11 mm (senza reste), 3-7flore, distintam. peduncolate; gluma sup. 5-6 mm, l'inf. lunga â…“-Â½; lemma con parte laminare di 7-9 mm e resta lunga 1.5-3 volte tanto.<br /><br />Subcosmop.<br />In tutto il terr.: C, perÃ² al Nord generalm. limitata alle zone aride ed alla fascia della Vite.",ce06bfcd122f4633fb32cccf4a352293,1115255,,,"1-5 dm","Incolti aridi, bordi di vie, pascoli, garighe.",0,1300,Aprile,Giugno,,,Annuale,"T caesp",,,"(= F. myuros L., incl. F. pseudomyuros Soy.-Will.)"
8091762,"Vulpia alopecurus",Specie,"Simile a {t4894}, ma talora prostrata e substolonifera, bienne; lamina larga 2-6 mm; pannocchia portata da un f. nudo allungato; sp.tte 12-15 mm; lemma 8-12 mm con resta di 15-20 mm.<br /><br />Steno-Medit. - Sudoccid.<br />Coste tirreniche dall'Argentario al Napol. ed Elba: RR.",,,,,"1-7 dm","Sabbie dei litorali, (lit.).",,,Aprile,Giugno,,,Annuale,"T caesp",,,
3971761,"Vulpia ciliata",Specie,"Culmi solitari o fascicolati, ginocchiati, generalm. avvolti dalle fg. fino all'inflor. Fg. con lamina larga 1-1.5 mm, presto convoluta; ligula subnulla. Pannocchia lineare (5-15 cm), spiriforme; sp.tte subsessili di 6-7 mm (senza le reste), 3-7 flore; gluma sup. 2-3 mm, l'inf. â…•-â…“ di essa o meno; lemma 3-4 mm, con resta di 5-6 mm.<br /><br />Euri-Medit.<br />In tutto il terr.; Lig., Pen., Sic, Sard. e Cors.: C; It. Sett. solo nell'area della Vite: R.<br /><br /><strong>Variab:</strong> - In Sard. si presenta anche la var. tripoliiana (Pamp.) Maire et Weill. che si distingue per i lemmi piÃ¹ densam. cigliati e con ciglia patenti allungate sul bordo, cfr. Arrigoni P. V., Webbia 19: 349-454 (1964).",f29fc72d849e059d4610573a18f442a8,1115562,,,"2-4 dm","Ganghe, incolti, bordi di vie.",0,1300,Aprile,Giugno,,,Annuale,"T caesp",,,"(= V. danthonii [Asch. et Gr.] Volkart)"
9231760,"Vulpia ligustica",Specie,"Simile a {t4892}, ma ligula subnulla; gluma inf. ridotta ad una breve (1-2 mm) squama, la sup. di 8 mm, mutica o con un mucrone breve; lemma di 5-6 mm (dunque decisam. minore della gluma sup.) con resta di 4-5 mm.<br /><br />Steno-Medit. (baricentro occid.).<br />Lig., Pen. (verso N fino a Cervia e Faenza), Sic, Sard., Cors. ed Is. minori: C.<br /><br /><strong>Variab.</strong> - Di regola le parti fiorali sono glabre, perÃ² saltuariamente si osservano individui con glume e lemmi peloso-scabri sulla carena, che sono stati descritti come var. hispidula (Pari.) Asch. et Gr.",f029952251ac96f8d4b1ac4e14de77ae,5810365,,,"(1)2-4 dm.","Incolti, prati, campi, lungo le vie.",0,600,Aprile,Giugno,,,Annuale,"T caesp",,,
7521759,"Vulpia geniculata",Specie,"F. semplici o fascicolati, ginocchiato-ascendenti, robusti. Fg. con lamina di 2-2.5 mm, generalm. convoluta all'apice e ligula troncata (0.5-1 mm). Pannocchia ampia, lunga 5-20 cm, con rami eretto-patenti; sp.tte 7 mm (senza le reste), generalm. 3flore, portate da peduncoli ingrossato-clavati di 3-5 mm; gluma inf. lunga Â½ della sup.; lemma con parte laminare lunga circa quanto la gluma sup. e resta un po' piÃ¹ breve.<br /><br />Steno-Medit.-Occid.<br />Lig., coste tirren., It. Merid, Sic, Sard. e Cors.: R; anticam. osservata anchepr. Bassano e Como.<br /><br /><strong>Variab.</strong> - Frequentem. s'incontrano popolazioni con fi. ad un solo stame sviluppato. Piante con questo carattere e con pannocchia semplice o quasi, alla fine contratta, sono state attribuite a specie distinte, di dubbio valore. <em>V. tenuis</em> (Tineo) Pari, presenta sp.tte con Â± 8 fi., resta lunga quanto il lemma e palea bifida; <em>V. incrassata</em> (Lam.) Pari, ha sp.tte con Â± 6 fi., resta lunga la metÃ  del lemma e palea bidentata all'apice. Popolazioni a 3 stami e con resta lunga fino al triplo della parte laminare del lemma sono state inquadrate in una subsp. attenuata (Pari.) Trabut, anch'essa di dubbio valore.",7a54e2a9c96534d8bab2f8fbac26f08d,5810108,,,"3-7 dm","Ganghe, incolti, muri.",0,600,Aprile,Giugno,,,Annuale,"T caesp",,,
13791758,"Vulpia sicula",Specie,"Culmi fascicolati, eretti, robusti. Fg. con lamina convoluto-setacea (diam. 1 mm), glabra e ligula subnulla (0.4 mm). Pannocchia stretta con rami inf. eretti, scabri; sp.tte 7-8 mm (senza le reste), 3-5flore; glume di 1-1.3 e 3-4 mm rispettivam. con mucrone apicale di 1 mm; lemma 3-4 mm con resta lunga 1-3 mm o piÃ¹.<br /><br />W-Medit. -Mont.<br />Sic, Sard. e Cors.: R; anche in Lig. e Teram.: RR.<br /><br /><strong>Variab.</strong> - Il lemma talora presenta una resta allungata, piÃ¹ lunga della parte laminare del lemma stesso (<em>Festuca setacea</em> Parl.), il che costituisce un'eccezione alla prima dicotomia della nostra chiave analitica; in queste piante la gluma sup. Ã¨ piÃ¹ sviluppata e supera in grandezza la parte laminare del lemma; esse sono sporadiche in Sic. e Sard., esclusive in Cors., perÃ² non Ã¨ certo che si tratti di stirpe realmente distinta.",ddd10ba1e13ba02727e8948d3b8619cd,5809695,,"Pianta perenne erbacea","2-7 dm","Radure, pascoli montani.",600,1500,Aprile,Maggio,,,,"H caesp",,,
10591756,"Poa fontquerii",Specie,"Rz. orizz. strisciante con abbondanti getti non fioriferi; culmi ascendenti, fogliosi fino alPinflor.; innovazioni extravaginali. Fg. dei getti sterili con lamine patenti e quasi distiche, larghe fino a 3-4 mm; ligula delle fg. inf. breve, nelle sup. allungata (2.5-3.5 mm). Pannocchia contratta, lineare, 3-6 volte piÃ¹ lunga che larga, con rami eretti o eretto-patenti, fioriferi dalla base; sp.tte 5-6 mm, spesso variegate di violetto, 3-5flore; lemma peloso su tutta la lunghezza; palea con brevi peli diritti (0.1 mm).<br /><br /> Orof. NW-Medit.<br />Sard. sul Gennargentu e Cors.: R. -Bibl.: Chrtek J., Folta geobot. phytotax. 4: 197-203 (1969).<br /><br />Dedicata al prof. Pius Font-Quer di Barcellona (1888-1964), uno dei piÃ¹ eminenti studiosi della flora mediterraneo-occidentale, combattente per la libertÃ  e la cultura del popolo catalano; di lui mi diceva un comune amico, tanto esperto di flora balearica quanto modesto Â«El doctor Font es un caballero!Â».",,,,"Pianta perenne erbacea","2-5 dm","Formazioni montane ad arbusti spinosi (silice).",1500,2500,Giugno,Luglio,,,,"H caesp",,,"(= P. cenisia subsp. sardoa E. Schmid)"
11821755,"Poa sylvicola",Specie,"Simile a {t487}3, ma rz. epigei arcuati, bianchi, brevi (1-3, raram. 6 cm), con caratteristiche strozzature ed ingrossamenti (diam. 2-3 mm) moniliformi; fg. sup. con ligula lunga fino a 10 mm; sp.tte 2.5, mm, 2(3) flore.<br /><br />Euri-Medit.<br />Lig., Peti., Sic, Sard. e Cors.: C; anche dall'Istria al Triest., Prealpi Ven. e Lomb., Piem. Merid.; area da precisare. - Bibl.: Ugolini U., Atti e Mem. Acc. Se. Padova 35: 311-330 (1919); Briquet J., Bull. Soc. Bot. Fr. 60: 219-220 (1913); Christov M. and Terziiski D., C. R. Acad. Se. Agr. Bulg. 1: 323-325 (1968).",adef5e9b4d3c64bca8412017a7709fe4,27734930,,"Pianta perenne erbacea","3-6 dm","Boschi di latif. (soprattutto di Rovere e Cerro).",0,600,Maggio,Giugno,,,,"H caesp",,,"(= P. attica Auct. non Boiss. et Spruner)"
8051754,"Poa trivialis",Specie,"Guaine e f. scabri se sfiorati verso l'alto (!). Culmi robusti, ginocchiate-ascendenti, glabri; stoloni epigei presenti. Fg. con lamina carenata larga 4-5 mm; ligula delle fg. inf. triangolare-tronca (1-2 mm), nelle sup. acuta (5-6 mm). Pannocchia piramidata con 8-10 semiverticilli, gli inf. a 4 rami patenti allungati ed altri 2-4 brevi; sp.tte 1.5 X 3.5 mm, 3-5flore; lemma alla base con un ciuffo di peli crespi allungati; palea glabra o con peli diritti di 0.1 mm.<br /><br />Eurasiat.<br />In tutto il terr.; Pad.: CC; Alpi e Pen. (sui rilievi): C; nell'area medit.: R.<br /><br /><strong>Variab.</strong> - Si presenta con pannocchia Â± abbondantem. ramificata e sp.tte talora screziate di violetto. Per le differenze rispetto a {t4875} cfr. quest'ultima.<br />Una pianta di aspetto del tutto particolare Ã¨ stata descritta e raffigurata come var. multiflora Rchb., Ic. FI. Gemi. Helv. 1: 37 tav. 59 (1834): essa si distingue per il rz. brevem. strisciante, stolonifero, la pannocchia robusta, con rami molto numerosi (fino a 8 o piÃ¹) ai nodi inf., alcuni dei quali portano fitte sp.tte fino quasi alla base (anzichÃ© risultare nudi nella metÃ  basale, come Ã¨ regola in questa specie); piante con aspetto simile sono state identificate anche in Italia, dal Terracciano (Syn. pi. vasc. M. Pollini 37, 1890) sul Pollino e descritte come una nuova <em>P. pollinensis</em> Terr. Sec. Fiori si tratta di individui riconducibili a {t4874}, tuttavia il problema meriterebbe di essere riesaminato con moderna metodologia. {t4875} si ibrida con {t4870}, {t4871},{t4875} e {t4886}.",3d2ccccb1380b4ebf3ed004f15882adc,1114619,,,"2-7(10) dm","Prati falciati e concimati.",0,1200,Maggio,Settembre,,,,"H caesp",,,
17491753,"Poa violacea",Specie,"Culmi ginocchiato-ascendenti. Fg. radicali convolute e Â± setacee, le cauline spesso piane, sottili (1-2 mm); ligula allungata (fino a 7 mm). Pannocchia ricca, sottile e allungata (6-12 cm), spesso incurvata; sp.tte lanceolate (2 X 7-8 mm), caratteristicam. variegate di verde e di violaceo, 3-5flore, portanti sulla rachide alla base dei lemmi setole rigide di 0.5 mm; glume 3.5-4 mm, mucronate; lemmi 4 mm; palea con peli diritti di 0.1 mm. Aspetto di una Festuca.<br /><br />Orof. S-Europ.<br />Alpi, dalle Dolomiti alla Lig., App. Sett e Centr., App. Merid. al Volturino, Pollino, Dolcedorme, Sila, Sic. e Cors.: R.<br /><br /><strong>Nota</strong> - La posizione sistematica Ã¨ controversa, in quanto per l'aspetto generale (in particolare per il lemma non carenato) si avvicina alle Festuca, mentre la cariosside presenta ilo puntiforme, carattere fondamentale del gen. Poa (in Festuca l'ilo Ã¨ lineare o allungato); anche le cellule endodermiche della radice hanno l'aspetto normale in Poa, essendo ispessite su tutta la parete (anzichÃ© ad U come in Festuca): per questo {t4866} Ã¨ stata spesso inquadrata in un genere autonomo come Schoenodorus violaceus Link o Bellardiochloa violacea Chiov.; cfr. a questo proposito Chiovenda C, in Studi sulla veg. d. Piem., 55-65 (1929) e Buschmann A., Phyton 4: 132-136 (1952). Dalle Festuca 4866 si distingue inoltre per le setole rigide lunghe 0.5 mm inserite alla base dei lemmi. L'areale alpino Ã¨ abbastanza continuo dalle A. Ma-ritt. alle A. Retiche e Trent. Occid.; ad E dell'Adige Ã¨ molto localizzata sul M. Baldo, A. Fassane (sulla destra orografica), A. di Siusi, Dolomiti Pusteresi fino al Lago di Braies (Pragsersee), Cadore sopra S. Vito, Vette di Feltre. In Sic. prevalgono popolazioni con portam. gracile, sp.tte 2-3flore, f. alto solo 10-15 cm; esse sono state descritte come Festuca aetnensis Presi, ma Ã¨ dubbio se siano realmente distinte.",26520f891eabd34e026424f0ba27cf6d,5814983,,"Pianta perenne erbacea","2-3(5) dm","Pendii erbosi o rupestri.",1500,2400,,,,,,"H caesp",,,"(= Festuca poaeformis Host)"
21161752,"Poa palustris",Specie,"Simile a {t4886}, ma fg. larghe 2-4 mm, con ligula lunga 2-3 mm, acuta; pannocchia ampia con rami scabri, gli inf. patenti; lemmi lungam. lanosi sul dorso.<br /><br />Circumbor.<br />It. Sett, (non segnalata in Lig.), Napoletano: RR e quasi ovunque scomparsa",c3623f2ee1c16d6084be1bb8b933e8d5,1114031,,"Pianta perenne erbacea","3-12 dm","Prati umidi, paludi, boschi spesso inondati",0,1600,Maggio,Luglio,,,,"H caesp",,,"(= P. serotino Ehrh.; P. fertilis Host)"
