id,name,taxa_kind_id_name,description,col_id,eol_id,Nome Italiano,Portamento,Altezza,Tipo di vegetazione,Limite altitudinale inferiore,Limite altitudinale superiore,Inizio fioritura,Fine fioritura,Autore,Diffusione,Ciclo riproduttivo,Forma biologica,Codifica numerica,Progressivo
"310","Stachys ocymastrum","Specie","Pianta con peli patenti su f. e fg. (!). F. ascendenti, generalm. ramosi alla base. Fg. ovate 12-18 X 17-25 mm, dentate, troncate alla base; fg. bratteali progressivam. ristrette e inclinate verso il basso. Calice con tubo di 4-5 mm e denti subspinosi di 3-4 mm; corolla giallo-biancastra, 12-13 mm; distanza fra le labbra ± 8 mm; antere scure.</p>
<strong>Confus.</strong> - Con 3122, che vive negli stessi ambienti (cfr. a pag. 451).","3920cdaf5ba8e3b356bfc2f02b7be803","485214","","","5-25 cm","Pascoli aridi, incolti","0","800","Marzo","Giugno","Linneo (Briq.)","","Annuale","","",""
"309","Stachys glutinosa","Specie","Pianta con odore aromatico sgradevole (!). Cespuglio emisferico con f. legnosi fragili a corteccia chiara; rami degli anni prec. persistenti e spinosi; getti giovani bianco-lanosi. Fg. lineari-spatolate (1-4 X 15-25 mm), acute, crenate, presto caduche. Fi. isolati o appaiati; bratteole 2-3 mm; calice con tubo di 5 mm e denti di 3 mm; corolla pubescente 13-15 mm, rosea con labbro inf. venato di violetto.</p>
<strong>Nota</strong> - <em>Stachys glutinosa</em> è l'unico rappresentante nel Mediterraneo Occid. di un gruppo di Labiate con portamento arbustivo-spinoso, del tutto insolito per questa famiglia. Esso viene riferito al gruppo delle Fruticulosae Boiss., al quale appartengono ancora<em> S. spinosa</em> L. (Creta), <em>S. fruticulosa</em> Bieb. (Caucaso ed Azerbaigian) ed ancora altre tre specie della Grecia e sei dell'Asia anteriore fino alla Persia. <em>Stachys glutinosa</em> vive frequentem. associato a 1648, che ha pure affinità orientali: si tratta verosimilm. di una cenosi relitta, che si è formata nella nostra zona prima delle glaciazioni e che da allora si è mantenuta grazie al microclima particolare delle creste ventose.","84e8dff15e8c870668a5208cb8f0aa2e","5368293","Stachys spinosa","Cespuglio","3-5 dm","Pendii aridi, creste ventose","0","1800","Maggio","Luglio","Linneo","Specie endemica","","","",""
"308","Stachys recta","Specie","F. ascendenti, ± pelosi. Fg. lunghe 3-5 cm, da oblan-ceolato-spatolate a lineari-lanceolate o lineari, con 5-8 dentelli per lato. Verticillastri 6-16flori all'asc. di fg. ridotte e ± ovali (5x11 mm), formanti un'in-flor. cilindrica, interrotta alla base; calice variabile; corolla gialla, alla fauce e sul labbro inf. macchiettata in bruno o violaceo; tubo 7-8 mm; labbro sup. 4-6.5 mm, generalm. lanoso; labbro inf. variabile.</p>
<strong>Nota</strong> - Gruppo polimorfo, dentro il quale sono state descritte una dozzina di «specie» collegate fra loro da tipi intermedi di classificazione difficile o impossibile; uno studio moderno che ne chiarisca le tendenze evolutive per ora manca. 3164 sembra caratterizzato da una forte plasticità morfologica in rapporto all'ambiente, per quanto riguarda la pelosità ± densa, la presenza o assenza di peli ghiandolari, la lunghezza della lamina fogliare e ramificazione del f. I caratteri meno incerti sembrano essere quelli relativi a calice e corolla, ma neppure essi permettono una sistemazione soddisfacente: 3164 vive di regola in biotopi naturali, sottratti all'influenza dell'uomo e la mancanza di limiti tra i diversi tipi appare quindi causata da insufficiente differenziazione degli stessi. Nonostante un certo parallelismo con il gr. 3158-3161 in questo caso appare pertanto più prudente classificare questi tipi come sottospecie. - Citazione: «Die Formen der gemeinen Stachys recta L. in etwas an-nehmbare Reihe zu bringen ist eine Sisyphausarbeit» Huter, Herbarstudien n. 208.</p>
<strong>Variab.</strong> - Le subsp. (a), (b) e (c) sono a loro volta polimorfe. Nella subsp. (a) si può riconoscere una var. serpentini (Fiori) Fiori diffusa e caratteristica sui massicci serpenti-nosi dell'App. Tose, Emil. e Pavese. Nella subsp. (b) una var. hirta Ten. con pelosità più densa. Nella subsp. (c) tipi a fg. ± larghe (var. subcrenata) ovvero più strette e fino a lineari (2-5 X 20-40 mm) e pubescenti: var. hyssopifolia Ten. (= var. angustifolia Vis.) oppure fg. lineari in pianta del tutto glabra: var. fragilis (Vis.) Boiss. La subsp. (d), nota per una sola località ed una unica raccolta, è forse soltanto un tipo estremo della subsp. (b).","543b2f5ff17a6453c949fead587ed20a","579665","Stachys gialla","Pianta perenne erbacea","2-4 dm","Rupi, pietraie, prati aridi (calc)","0","2100","Maggio","Settembre","","","","","",""
"307","Stachys pubescens","Specie","Simile a <em>Stachys recta</em>, ma fg. inf. (4-6 X 20-28 mm) in rosetta persistente; f. fioriferi inseriti alla base della rosetta, ascendenti; calice con peli semplici sui bordi e nervatura e ghiandole sessili puntiformi.</p>
<strong>Nota</strong> - L'antica segnalazione per il Veneziano a S. Nicolò di Lido e Cavallino non è stata verificata da oltre un secolo: in entrambe le località io l'ho ricercata invano negli anni 1950-1953, trovando solo (assai diffusa) l'affine St. recta L. Durante la pubblicazione di questa Flora tuttavia in una fortunata escursione compiuta assieme all'amico Meusel nell'agosto del 1977, ci è stato possibile confermare la specie per il Veneziano. Una piccola colonia di pochi individui cresce a Ca' Roman presso il molo foraneo, all'estremo S dell'isola di Pellestrina. Probabilm. anche le segnalazioni di 3165 e 3167 per il Veneziano si riferiscono a questa specie.","3cba37de5046b69614c8eb26fd678b9b","5368575","Stachys meridionale","Pianta perenne erbacea","","Pascoli aridi.","0","600","Maggio","Giugno","Ten","","","","",""
"306","Stachys marittima","Specie","Simile a <em>Stachys recta</em>, ma fg. con picciuolo di 3-4 cm e lamina ellittica a obovata (10-15 x 27-40 mm), le inf. riunite in rosetta persistente; f. fioriferi inseriti alla base delle rosette, ascendenti; corolla 12-14 mm, con labbra ± eguali fra loro.","","","Stachys marittima","Pianta perenne erbacea","1-3 dm","Spiagge, dune maritt. (lit.)","","","Luglio","Agosto","Gouan","","","","",""
"305","Stachys corsica","Specie","F. gracili, generalm. glabri, prostrati, striscianti. Fg. con picciuolo di 7-15 mm e lamina ovata (8-12 X 10-15 mm), con 3(5) profondi lobi arrotondati, base tronca o un po' cuoriforme. Fi. appaiati all'ascella delle fg. superiori ridotte; calice con peli patenti di 1-1.5 mm, tubo conico 3 mm e denti 3-3.5 mm terminanti in una breve spinula; corolla roseo-chiara, spesso ± venata di purpureo, 10-12(-18) mm.</p>
<strong>Nota</strong> - Anche <em>Stachys corsica</em> ha una posizione isolata nella nostra flora; le specie più affini sono generalm. annue e diffuse nel Medio Oriente e sino all'Africa Sett. La sua localizzazione nelle fessure umide e presso le sorgenti fa ritenere che si tratti di un endemismo conservativo verosimilm. di origine molto antica. Le popolazioni viventi in montagna corrispondono alla descrizione sopra fornita, nelle zone più basse vivono piante di taglia minore, con corolla più piccola e più intensam. colorata (<em>St. marrubifolia</em> Viv. var. pusilla Salis; <em>St. cors.</em> var. micrantha Bertol.).","88f061e407f729f5e5ec3195d062c724","5368187","Stachys di Corsica","Pianta perenne erbacea","5-25 cm","Pendii aridi, creste ventose","800","2000","","","Linneo","Specie endemica","","","",""
"304","Stachys sylvatica","Specie","odore arom. sgradevole (!). F. con sparsi peli riflessi, ramoso in alto. Fg. vellutate, le inf. con picciuolo di 4-6 cm e lamina ovato-cuoriforme (5-8 X 7-10 cm), dentata sul bordo; fg. sup. più sottili, progressivam. sfumanti nelle fg. bratteali strettam. lanceolate (3-4 X 12-16 mm), intere, acute, patenti o riflesse. Calice con tubo di 3-4 mm e denti di 2-3 mm; corolla roseo-vinosa a purpurea 14-16 mm (dei quali 3/5 tubo, il resto labbro sup.); labbro inf. 8-9 mm, divergente a 120°.","cf3a695e6da545fa2be5641a2ab5bfdf","579661","Matricale, Stachys dei bosci","","4-6 dm","","","","","","","","","","",""
"303","Stachys arenaria","Specie","Simile a <em>Stachys recta</em>, ma generalm. maggiore; fg. brat-teali subspinose; verticillastri distanziati; calice 8-12 mm; corolla 15-18 mm, roseo-purpurea, con labbro sup. bifido.","55b5b9a29e2aef25ef0750751bca1ed9","5368063","Stachys arenaria","Pianta perenne erbacea","","Pascoli aridi","0","600","Aprile","Maggio","Vahl","","","","",""
"302","Stachys palustris","Specie","Rz. orizzontale; f. eretto, subglabro in basso, più densam. peloso (peli di 0.5-1.5 mm) in alto. Fg. sessili, strettam. lanceolate 1-2 X 6-10 mm, dentellate tut-t'attorno, le fiorali molto ridotte. Calice con tubo di 4-5 mm e denti di 3-4 mm; corolla roseo-violacea 13-15 mm, con labbro inf. più lungo del sup.<br />(0 - 1300 m). -Fi. VI-Vili - Circum-bor.<br />It. Sett. e Centr., coste della Camp., Cors.:R.</p>
<strong>Variab.</strong> - X <em>St. ambigua</em> Sm. è l'ibrido <em>Stachys sylvatica</em> X <em>Stachys palustris</em>, con caratteri intermedi fra i due: abbastanza diffuso quando le due sp. crescano vicine. <em>Stachys sylvatica</em> e <em>Stachys palustris</em> sono piante abbastanza plastiche per quanto riguarda le dimensioni delle fg. (talora in <em>Stachys palustris</em> quasi lineari), lo sviluppo delle fg. bratteali ed il colore della corolla (sporadicam. sbiadita o quasi bianca).","e204b3f526082466308af9fab39df6de","579675","","","","Sponde, alvei fluviali, paludi.","0","1300","Giugno","Agosto","","","","","",""
"301","Stachys acutifolia","Specie","F. eretto, lanoso. Fg. 1-2.5 X 2-6 cm, con lamina obovata, ± cuoriforme o arrotondata alla base, dentato-crenulata. Verticillastri distanziati; calice 9-12 mm con denti lunghi 1/2 del tubo; corolla rosea, con densa pelosità bianca, 18-25 mm; labbro sup. profondam. bifido. - Indicata dubìtativam. per Ut. : da ricercare. -Specie della Grecia ed Asia Occid., indicata da Ball P. W. (FI. Europ. 3: 154) anche per l'Italia, ma da verificare; la descrizione è una traduzione di quella for","29e633a2c592b4906a26e69e60d2b1aa","5368024","","Pianta perenne erbacea","2-7 dm","","","","","","","","","","",""
"300","Stachys germanica","Gruppo","Fusto ± grigio- o bianco-lanose, almeno nell'inflor. F. eretti, legnosi in basso, semplici o poco ramosi. Fg. inf. con picciuolo di 1-6 cm e lamina (1.5-2 X 5-6 cm) lanceolata con lati ± paralleli, raram. allargata alla base e fino a 5(-9) X 10(-18) cm, crenata o dentellata sul bordo; fg. cauline 1-1.5 x 4-5 cm, subsessili. Verticillastri multiflori all'asc. di fg. abbreviate, sessili, intere; bratteole lesiniformi o lineari-lanceolate (1-1.5 X 7-10 mm); calice (6-)9-13 mm, variabile; corolla roseo-vinosa, 15-20 mm.</p>
<strong> Note</strong> Gruppo polimorfo ancora imperfettam. conosciuto formato da parecchie sp. SE-Europ. e W-asiatiche (genericam. interpretabili come Pontiche), però spesso sfumanti l'una nell'altra; i caratteri distintivi sono generalm. malsicuri. Probabilm. si tratta di un gruppo con tendenza alla formazione di schizo-endemismi, i quali però non hanno raggiunto una differenziazione completa ed attualmente sono stati rimessi in contatto fra loro dalla pastorizia transumante e tendono a ibridarsi perdendo la loro individualità. Se quest'ipotesi è giusta, appare corretto rivalutare il valore tassonomico di queste entità, perché l'attuale situazione d'incertezza è causata dall'attività umana: conviene dunque classificarle come specie distinte, benché parecchi Autori le abbiano considerate solo varietà di una grande specie collettiva. Nel caso di 3164, la conclusione sarà opposta (cfr.).","6238e1f6ce4678574a45d9147bfd0e27","578464","","","2-6 dm","Pascoli aridi, incolti, recinti per gli armenti (calc).","","","Maggio","Agosto","","","","","",""
"299","Stachys alpina","Specie","Rz. orizzontale. F. eretti, semplici o poco ramosi in alto con densi peli ghiandolari (0.5 mm) e singoli peli lanosi (2-4 mm). Fg. con picciuolo di 2-4 cm e lamina ovata (5-8 X 9-12 cm), profondam. cordata alla base, acutam. dentata. Verticillastri multiflori all'ascella di brattee lanceolate, progressivam. ridotte (2-1 cm); tutta l'inflor. generalm. tinta in violetto; bratteole lesiniformi 1 x 6-8 mm; calice con tubo di 8-9 mm e denti di 2-3 mm; corolla bruno-violacea, 17-19 mm.</p>
<strong>Nota</strong> - Secondo Brilli-Cattarini (in litt.) il limite meridionale è sull'App. Umbro-Marchigiano settentrionale alla Massa Trabaria; le indicazioni da località più meridionali vanno riferite ad altra specie.","dda0cf4f7187ad7ea94ebe0fa457d380","5368045","","","4-8 dm","Radure boschive, cedui","600","2000","Giugno","Luglio","","","","","",""
"298","Stachys officinalis","Specie","F. obliquo alla base, quindi eretto e generalm. semplice. Fg. basali con picciuolo di 8-12 cm; lamina 2-2.5 X 6-7 cm, con denti profondi, ma regolari, subrotondi; fg. cauline simili, ma subsessili e più sottili (1-1.5 X 5-6 cm). Calice con tubo di 3.5 mm e denti di 1-1.5 mm; bratteole ovali-acuminate 4 mm; corolla rosso-carminio con tubo di 7 mm e labbra (4 mm) divergenti ad angolo retto, il sup. bidentato.</p>
<strong>Nota</strong> - Nell'antichità e nel Medio Evo l'Erba Betonica (Bettonica, Bertonica, Brettonica, Betonega, Bitoniga, Bittonica, Brattoliga, Vettonica) fu in gran voga come erba medicinale contro quasi tutte le malattie che affliggono l'umanità; oggi essa è quasi dimenticata, pare con ragione. Rimangono solo i modi di dire popolari «comune come l'Erba Betonica» oppure «hai più virtù dell'Erba Betonica».","655dc315a20dd221cf6ab9fd4ef7c89c","579676","Erba betonica","","2-4 dm","Prati aridi, pascoli, nardeti, molinieti.","0","1800","Giugno","Ottobre","Linneo (Trevisan)","","","","",""
"297","Stachys pradica","Specie","F. ascendente con peli patenti 0.9-1.2 mm. Fg. basali con picciuolo di 3-6 cm e lamina lanceolata (1-1.5 X 5-6 mm), con denti acuti regolari; fg. cauline (generalm. solo 1 coppia) simili, ma subsessili. Inflor. compatta, globosa poi cilindrica portante alla base 2 fg. bratteato generalm. inclinate; bratteole strettam. lanceolate 8-12 mm; calice con tubo di 9-10 mm e denti di 4-5 mm; corolla violaceo-purpurea di 18-20 mm.</p>
<strong>Note:</strong> Dal M. Prada sopra Bovegno, paese della Val Trompia (Brescia) dove lo Zantedeschi era medico all'inizio del sec. scorso, ed effettuava importanti raccolte naturalistiche (scopritore, tra l'altro, di 2601. Laserpitium nitidum Zanted.).","df6e6e7183ae90f69f412e736e4fdba3","5368558","Betonica densifolia","Pianta perenne erbacea","12-20 cm","Pascoli d'altitudine, brughiere subalpine (cale, ma generalm. su terreno decalcificato!)","1300","2300","Luglio","Agosto","","","","","",""
"296","Stachys alopecuros","Specie","F. ascendente, subcilindrico, con sparsi peli riflessi o irsuto. Fg. basali con picciuolo di 5-10 cm e lamina triangolare (4-5 X 5-6 cm), cordata alla base, regolarm. dentata sul margine; fg. cauline minori, subsessili. Calice irsuto con tubo di 5-6 mm e denti di 2-3 mm; bratteole lanceolate 6-7 mm; corolla gialla 12-16 mm.","9613004ad4c632554caf49ad4626f7da","5368042","Betonica bianca","Pianta perenne erbacea","2-4 dm","Pascoli subalp., prati aridi, rupi su cale.","300","2300","Giugno","Agosto","","","","","",""
"295","Ballota pseudodictamnus","Specie","F. legnoso in basso, con pelosità giallastra. Fg. ovato-cuoriformi o subrotonde (1.5-2 X 2-3 cm) carenate tutt'attorno. Verticillastri 6-12 fiori, subsferici; calice con tubo di 6-7 mm, conico, e lembo membranoso allargato (diam. 7-8 mm), irregolarm. dentato; corolla bianca chiazzata di purpureo 14-15 mm.</p>
<strong>Nota</strong> - Montelucci (in litt.) mi comunica che <em>Ballota pseudodictamnus</em> è ancora vivente sul M. Soratte a N di Roma a 600-650 m di quota; Anzalone (Ann. dì Bot. 27: 353, 1962) la indica ancora per Grottaferrata e Castrocielo pr. Frosinone.","9a6cb5240bb2c2943152a813dda88a9f","5362394","Cimiciotta greca","Pianta perenne erbacea","3-5 dm","Incolti, prati aridi.","0","800","Giugno","Luglio","","","","","",""
"294","Ballota nigra","Specie","Odore fetido (!). F. ascendenti, legnosi in basso, irti di peli ripiegati verso il basso. Fg. con picciuolo di 1-3 cm e lamina ovale-lanceolata a cuoriforme, crenata o dentata, generalm. pubescente o tomentosa. Verticillastri 15-30flori, subsferici o ± unilaterali, all'asc. di fg. normali; calice (7-)9-10(-13) mm; corolla rosea, viola-pallido o biancastra (9-)12-13(-15) mm.</p>
Ciclo polimorfo, dentro il quale il monografo Patzak ha distinto almeno 7 entità, classificate come sottospecie, delle quali almeno 4 sono per noi interessanti. Esse si distinguono per la forma del calice, pertanto si rimanda alle figure ed alle diagnosi, più chiare di una chiave analitica:<br />(a) subsp. nigra (= B. ruderalis Swartz) -Pubescente, raram. subglabra, con peli di 0.2-0.6(1.2) mm misti a papille e ghiandole sessili; calice 9-13 mm con denti eretti o eretto-patenti lunghi 3-6(-6.5) mm. - Stirpe E-Europ. -steppica, non conosciuta con sicurezza dal nostro terr., però la località più vicina (Hochosterwitz in Carinzia) lascia pensare alla possibilità che, almeno come avvent., possa essere rinvenuta anche da noi.<br />(b) subsp. foetida Hayek - Pubescente, raram. subglabra, con peli di 0.2-0.5(-0.8) mm misti a papille e ghiandole sessili; calice 7-12 mm con denti eretto-patenti o eretti di (1.5-)2.5(-3) mm, con mucrone di 0.2-0.5(-1.7) mm. - La stirpe esclusiva nell'It. Seti, prevalente nella Pen. fino al Garg. e Napol. sporadica in Basii. (Stigliano). -Sub -Medit. - Subatl.<br />(c) subsp. uncinata (Fiori et Bég.) Patzak ( = B. nigra var. meridionalis Fiori et Bég.) -Pubescente, raram. subglabra con peli di 0.3-0.5(-1.0) mm misti a ghiandole sessili; calice 9-11 mm con denti patenti a 90° lunghi 1-2 mm, con mucrone di 0.2-0.6 mm. - La stirpe esclusiva in Cai, Sic, Sard., Cors. ed Is. minori, anche in Puglia (fino al Garg.) e Basii; nell'It. Centr. sporadica (Colli Albani, Argentario, Lucca). - Steno-Medit.<br />(d) subsp. velutina (Pospichal) Patzak - Grigio-tomentosa, vellutata, con peli flessuosi di 1.5-2 mm misti a papille e ghiandole sessili; calice 9-10(-l 1) mm con denti patenti a 90° lunghi 1(-1.5) mm, con mucrone > 0.5 mm. - Diffusa in Dalmazia, da dove irradia fino all'Istria (Pirano) e da ricercare anche da noi. - Illirica.","d79b9c8a6588f7fddae6caf65103fda5","579636","Cimiciotta comune","Pianta perenne erbacea","2-6 dm","Ruderi, incolti, siepi (nitrofila)","0","1300","Maggio","Agosto","","","","","",""
"293","Ballota rupestris","Specie","Irsuta per peli patenti di 1-1.5 mm (!). F. eretti, ramosi. Fg. inf. con picciuolo di 2-4 cm e lamina cuoriforme (5-6 X 6-7 cm), crenata sul bordo; fg. sup. ridotte. Verticillastri 20-30flori, distanziati, all'asc. di fg. normali (generami, inclinate verso il basso); bratteole lineari 5-8 mm; calice con tubo cilindrico di 7-8 mm e 10 denti di 0.5 mm sormontati ciascuno da una resta (1-1.5 mm) caduca; corolla roseo-pur-purea 12-14 mm, lanosa sul labbro sup.","154e226ddba6197f2da68765c80c3984","5362400","Cimiciotta maggiore","Cespuglio","4-8 dm","Rupi ombrose, forre (calc)","0","1500","Aprile","Agosto","","","","","",""
"292","Ballota frutescens","Specie","F. legnosi contorti a corteccia chiara, i giovani olivacei, subglabri ai nodi e nell'inflor. con bratteole trasformate in spine gialle di 5-8 mm. Fg. con picciuolo di 4-8 mm e lamina ovale (1-2 X 1.5-3 cm), con 2-4 profondi denti arrotondati su ciascun lato. Verticillastri 4-6fiori, distanziati, all'asc. di fg. normali; calice con tubo conico di 6-7 mm, bruscam. allargato nei denti lunghi 5-8 mm: corolla bianco-rosea, 12-15 mm.</p>
<strong>Nota</strong> - Nelle A. Maritt. parecchie specie endemiche presentano un habitus del tutto inconsueto per il gruppo tassonomico al quale appartengono, che le collega a specie del Medit. orientale e del Medio Oriente. Fra queste si possono ricordare <em>Potentilla saxifraga</em> Ardoino (1468) ed il gruppo 1458-1464, che hanno stretta affinità con <em>P. speciosa</em> Willd. della Balcania e Caucaso; analogamente <em>Ophrys sphecodes</em> Miller, (Euri-Medit.) con le subsp. amanensis Nelson e spruneri (Nyman) Nelson in Siria, Cipro e Cilicia. Così è pure <em>Ballota frutescens</em>, l'unica Labiata italiana con habitus di arbusto spinoso; le specie più strettam. collegate sono<em> B. integrifolia</em> Bentham e <em>B. wettsteinii</em> Rech. pat., entrambe di Cipro; più distanti sono ancora <em>B. fruticosa</em> Baker e <em>B. somala</em> Patzak dell'Eritrea e Somalia. Molte di queste «tracce» conducono a Cipro ed al golfo di Cilicia, regioni che è poco verosimile abbiano mai avuto una connessione diretta con le Alpi Marittime; si tratta di un'indicazione certo di grande importanza fitogeografica, per la quale però finora non è stata tentata una spiegazione.","c954da2fc30dab0d8215715eb784ad1f","5362354","Cimiciotta spinosa","Cespuglio","3-5 dm","Rupi calc.","400","1500","Maggio","Luglio","","Specie endemica","","","",""
"291","Leonurus marrubiastrum","Specie","F. eretto, semplice o ramoso dalla base, ± pubescente. Fg. lanceolate (1 X 3-4 cm), dentellate, acute. Verticillastri 8-12flori, subsferici; calice 5-7 mm con nervi deboli; corolla rosea, 5-7 mm, non o appena superante i denti del calice.","3cfdbf78642a1471651fa2507474dac7","0","Cardiaca nepettolona","","5-12 dm","","0","600","Luglio","Agosto","Linneo","","Biennale","","",""
"290","Leonurus cardiaca","Specie","Rz. obliquo breve, f. eretti, generalm. ramosi, glabri o con peli di 0.1-0.5 mm. Fg. subglabre e scure di sopra, grigio-lanose di sotto, ma alla fine glabre-scenti, le basali cuoriformi ed irrego-larm. dentato-lobate, le sup. palmato-sette (4-7 X 5-6 cm) più distintam. divise in 5 lobi separati da incisioni acute superanti metà della lamina; fg. fiorali acutam. triforcate. Spiga interrotta, lungam. superata dalle fg. Calice 6-8 mm, corolla bianca o rosea 8-12 mm con labbro sup. lanoso.","94b2ac0ad46568e503ff9d8083a0690f","582365","Cardiaca comune","Pianta perenne erbacea","3-8(15) dm","Incolti, ruderi,  muri, greti, concimaie.","0","1400","Giugno","Agosto","Linneo","","","","",""
"289","Leonurus","Genere","","9e8aa68c93c12ae2955afcd2786daf3d","71168","Cardiaca","","","","","","","","","","","","",""
"288","Lamiastrum galeobdolon spp. flavidum","Specie","F. 25-70 cm, spesso con rami fior, eretti, nella parte inf. pelosi tutt'attorno; verticillastri (2-)3-8(-10), con (3-)5-8 (-11) fi. ciascuno; fg. bratteali spesso acuminate con lungh./largh. = (2-)2.2-4.2 (5.5), grossam. dentate, con denti spesso ± divergenti.","","","","","","Macereti calc. e boschi umidi (soprattutto di Ontano)","","","","","","","","","",""
"287","Lamiastrum galeobdolon spp. montanum","Specie","F. 20-60 cm, semplici o raram. con rami senza fi. brevi e prostrati, nella parte inf. pelosi tutt'attorno; verticillastri (2-)3-7(-10), con (3-)4-7(-10) fi. ciascuno; fg. bratteali con lungh./largh. = (1.2)1.8-4.0, seghettate o crenato-seghettate; denti spesso assai spaziati.","","","","",""," Boschi di latifoglie (soprattutto faggete)","","","","","","","","","",""
"286","Lamiastrum galeobdolon spp galeobdolon","Specie","F. 15-45 cm, semplici, nella parte inf. pelosi soprattutto sugli spigoli; stoloni basali presenti; verticillastri 2-4(-5), con 2-4(-5) fi. ciascuno; fg. bratteali con margine generalm. crenato, raram. ± dentato; corolla 17-21 mm. - Non ancora identificata con certezza nel nostro terr.","","","","","","","","","","","","","","","",""
"285"," Sp. Lamium garganicum spp. laevigatum","Specie","","","","","","","","","","","","","","","","",""
"284","Lamium garganicum spp. garnanicum","Specie","","","","","","","","","","","","","","","","",""
"283","Lamium hybridum","Specie","Simile a <em>Lamium purpueum</em>, ma fg. sup. con picciuolo in alto allargato a cuneo, calice 6-1 mm; corolla rosa-pallido, 12-14 mm.","a003e7cdab85a4dc662975fb6e265060","0","Falsa ortica ibrida","","10-25 cm","Macerie, orti, incolti.","0","1500","Maggio","Agosto","Vill.","","Annuale","","",""
"282","Lamium purpureum","Specie","F. eretti o prostrato-ascendenti, talora radicanti ai nodi, acutam. tetragoni, subglabri, generalm. con poche fg. soltanto in 1/3-1/2 inf, nel resto nudi. Fg. con picciuolo lungo 1-4 cm, stretto; lamina cuoriforme (1-3 X 1-4 cm), crenata o con denti arrotondati sul bordo; fg. fiorali ravvicinate, progressivam. minori, per lo più violacee e pubescenti o lanose di sopra. Calice 5-6 mm, dei quali 3-4 mm formanti il tubo; corolla purpureo-violacea 7-9(-20) mm.","e547fe9ee2d745ee0dd29793aa8fb76d","595655","Falsa ortica purpurea","","10-20 cm","Campi, orti, vigneti, ruderi.","0","1500","Marzo","Ottobre","Linneo","","Annuale","","",""
"281","Lamim amplexicaule","Specie","F. ramificati alla base, poi generalm. eretti, semplici, subglabri e lungam. nudi; rami basali generalm. prostrato-ascendenti. Fg. sessili reniformi, più larghe che lunghe (2-3 X 1-1.5 cm), irregolarm. lobate o crenate Verticillastri densi formanti una inflor. subglobosa; calice 4 mm; corolla roseo-pallido 13-15 mm.</p>
<strong>Nota</strong>: <em>L. moluccellifolium</em> Fries (= L. intermedium Fries) si distingue per il calice di 8-12 mm; è segnalato pr. Pola ed Innsbruck e — trattandosi di specie antropofila — potrebbe venire ritrovato anche da noi.","","","Falsa ortica reniforme","","","Orti, vigneti, colture sarchiate (termofila).","0","1200","Gennaio","Maggio","","","Annuale","","",""
"280","Lamim bifidum","Specie","F. diviso alla base, con rami lat. prostrato-diffusi, il centr. eretto. Fg. con lamina triangolare-ovata (1-2 X 2-4 cm), acuminata e profondam. dentata o partita; base cuoriforme o troncata; picciuolo 1 cm. Calice con tubo di 4-5 mm e denti di 3-4 mm, ± patenti; corolla bianca, con tubo di 12-14 mm e labbra di 5-6 mm, il sup. profondam. bifido.","","","Falsa ortica bifida","","1-4 dm","Boschi umidi, orti, incolti.","0","1200","Marzo","Maggio","Cyr.","","Annuale","","",""
"279","Lamium album","Specie","Pianta con odore sgradevole (!). F. eretto, glabro o con pelosità variabile, generalm. semplice. Fg. pubescenti, con picciuolo di 1-2 cm e lamina ova-<br />le-lanceolata di 3-4 X 4-5 cm, generalm. acuminata ed irregolarm. dentata. Verticillastri 6-15 fiori all'asc. di fg. normali; calice con tubo di 5-6 mm e denti aristati, divergenti, di 6-8 mm; corolla bianco-giallastra, con tubo ricurvo di 7-8 mm, labbro sup. a cappuccio, pubescente (12 mm) e labbro inf. divergente a 90°, bilobo, generalm. con strie brune (5-7 mm).","fcd056ab094a45152551a061429ebe88","579590","Falsa ortica bianca","Pianta perenne erbacea","3-5 dm","Incolti, ruderi, rifiuti (nitrofila)","0","1200","Maggio","Agosto","Linneo","","","","",""
"278","Lamium maculatum","Specie","F. ascendente o eretto, fabuloso, glabro e lucido o ± pubescente. Fg. con picciuolo di 2-4 cm e lamina triangolare-ovata a -cuoriforme (3-4 X 3.5-5 cm), dentata. Calice con tubo di 3-4 mm e denti di 3-5 mm; corolla 20-30 mm, con tubo biancastro ricurvo a S (10-15 mm), labbro sup. roseo a purpureo e labbro inf. bilobo, chiaro con macchie purpuree.</p>
<strong>Variab</strong>. - La forma e la dentatura delle fg. sono caratteri incostanti, che hanno portato alla descrizione di sp. (L. <em>columnae</em> Ten.; L. rugosum Ait. non S. et S.) probabilm. prive di valore; qui vanno pure riferite le var. <em>rubrum</em> Wallr. e var. <em>nemorale</em> Rchb.","3fb834c062a0f59bd08ad0b825dfed96","579593","Falsa ortica machiata","Pianta perenne erbacea","2-5 dm","Cedui, siepi, incolti.","0","1200","Marzo","Dicembre","Linneo","","","","",""
"277","Lamium corsicum","Specie","Simile a <em>Lamium garganicum</em>, ma minore; fg. 2-3 cm, crenate; calice 7-9 mm; corolla bianca striata di roseo 15-20 mm.","141e0cfd1c1bc67f30b579c3dcf63f03","40506245","Falsa ortica di Corsica","","2-4 dm","Rupi, pietraie, anfratti umidi.","1500","2500","Giugno","Agosto","G. et G.","Specie endemica","","","",""
